FBbt_id	FBbt_name	gene_id	gene_name	definition
FBbt:00111328	larval prothoracic CCAP neuron	FBgn0039007	CCAP	"['{""annotations"":{""database_cross_reference"":[""FlyBase:FBrf0222256"",""FlyBase:FBrf0179185"",""FlyBase:FBrf0201188"",""FlyBase:FBrf0194317""]},""value"":""Larval neuron that expresses CCAP (Crustacean cardioactive peptide) (FBgn0039007) and whose soma is located in the prothoracic neuromere. There is one of these cells per hemineuromere (Santos et al., 2007). The primary neurite extends to the midline and arborizes dorsally between the DM and VM fascicles, up to the segment borders. It then projects ventrolaterally in the contralateral neuropil and branches in a T-shape at the VL fascicle: a long posterior branch follows the VL fascicle until its posterior end and then bend medially; a shorter anterior branch follows the VL fascicle until its anterior end at the border between the subesophageal ganglion and brain, and then bends medially forming small arborizations.""}']"
FBbt:00111329	larval mesothoracic CCAP neuron	FBgn0039007	CCAP	"['{""annotations"":{""database_cross_reference"":[""FlyBase:FBrf0222256"",""FlyBase:FBrf0179185"",""FlyBase:FBrf0201188"",""FlyBase:FBrf0194317""]},""value"":""Larval neuron that expresses CCAP (Crustacean cardioactive peptide) (FBgn0039007) and bursicon (FBgn0038901), and whose soma is located in the mesothoracic neuromere. There is one of these cells per hemineuromere (Santos et al., 2007). The primary neurite extends to the midline and arborizes dorsally between the DM and VM fascicles, up to the segment borders. It then projects ventrolaterally in the contralateral neuropil and branches in a T-shape at the VL fascicle: a long posterior branch follows the VL fascicle until its posterior end and then bend medially; a shorter anterior branch follows the VL fascicle until its anterior end at the border between the subesophageal ganglion and brain, and then bends medially forming small arborizations.""}']"
FBbt:00111330	larval metathoracic CCAP neuron	FBgn0039007	CCAP	"['{""annotations"":{""database_cross_reference"":[""FlyBase:FBrf0222256"",""FlyBase:FBrf0179185"",""FlyBase:FBrf0201188"",""FlyBase:FBrf0194317""]},""value"":""Larval neuron that expresses CCAP (Crustacean cardioactive peptide) (FBgn0039007) and Bursicon (FBgn0038901), and whose soma is located in the ventral metathoracic neuromere, approximately at the height of the VL fascicle (Santos et al., 2007). There are two of these cells per hemineuromere (Santos et al., 2007), one interneuron and one efferent neuron.""}']"
FBbt:00111331	larval abdominal CCAP neuron	FBgn0039007	CCAP	"['{""annotations"":{""database_cross_reference"":[""FlyBase:FBrf0204350"",""FlyBase:FBrf0201188"",""FlyBase:FBrf0194317""]},""value"":""Larval neuron that expresses CCAP (Crustacean cardioactive peptide) (FBgn0039007) and whose soma is located around the abdominal neuromeres. There are two neurons in each hemineuromere, except in A8 and A9 where there are 3. It sends a neurite beneath the transversal projection TP4 ventromedially, where the neurites from both sides join in proximity to the VM fascicle. These neurites from extensive arborizations along the midline between the DM and VM fascicles.""}']"
FBbt:00111332	larval A1-A4 CCAP neuron	FBgn0036713	Mip	"['{""annotations"":{""database_cross_reference"":[""FlyBase:FBrf0222256"",""FlyBase:FBrf0204350"",""FlyBase:FBrf0179185"",""FlyBase:FBrf0201188"",""FlyBase:FBrf0194317""]},""value"":""Larval CCAP-expressing neuron with a soma in one of abdominal neuromeres 1-4 (Kim et al., 2006). It also expresses Bursicon (FBgn0038901), Partner of Bursicon (FBgn0264810) and Myoinhibiting peptide precursor (FBgn0036713) (Kim et al., 2006). There are two of these neurons in each hemineuromere (Kim et al., 2006; Karsai et al., 2013).""}']"
FBbt:00111332	larval A1-A4 CCAP neuron	FBgn0038901	Burs	"['{""annotations"":{""database_cross_reference"":[""FlyBase:FBrf0222256"",""FlyBase:FBrf0204350"",""FlyBase:FBrf0179185"",""FlyBase:FBrf0201188"",""FlyBase:FBrf0194317""]},""value"":""Larval CCAP-expressing neuron with a soma in one of abdominal neuromeres 1-4 (Kim et al., 2006). It also expresses Bursicon (FBgn0038901), Partner of Bursicon (FBgn0264810) and Myoinhibiting peptide precursor (FBgn0036713) (Kim et al., 2006). There are two of these neurons in each hemineuromere (Kim et al., 2006; Karsai et al., 2013).""}']"
FBbt:00111332	larval A1-A4 CCAP neuron	FBgn0039007	CCAP	"['{""annotations"":{""database_cross_reference"":[""FlyBase:FBrf0222256"",""FlyBase:FBrf0204350"",""FlyBase:FBrf0179185"",""FlyBase:FBrf0201188"",""FlyBase:FBrf0194317""]},""value"":""Larval CCAP-expressing neuron with a soma in one of abdominal neuromeres 1-4 (Kim et al., 2006). It also expresses Bursicon (FBgn0038901), Partner of Bursicon (FBgn0264810) and Myoinhibiting peptide precursor (FBgn0036713) (Kim et al., 2006). There are two of these neurons in each hemineuromere (Kim et al., 2006; Karsai et al., 2013).""}']"
FBbt:00111333	larval A5-A7 CCAP neuron	FBgn0039007	CCAP	"['{""annotations"":{""database_cross_reference"":[""FlyBase:FBrf0222256"",""FlyBase:FBrf0204350"",""FlyBase:FBrf0201188"",""FlyBase:FBrf0194317""]},""value"":""Larval neuron that expresses CCAP (Crustacean cardioactive peptide) (FBgn0039007) and whose soma is located laterally in one of abdominal neuromeres A5 to A7, between the height of the VL and DL fascicles (Santos et al., 2007; Veverytsa and Allan, 2012). The primary neurite extends to the midline and arborizes dorsally between the DM and VM fascicles, up to the segment borders. It then projects ventrolaterally in the contralateral neuropil and branches in a T-shape at the VL fascicle: a long posterior branch follows the VL fascicle until its posterior end and then bend medially; a shorter anterior branch follows the VL fascicle until its anterior end at the border between the subesophageal ganglion and brain, and then bends medially forming small arborizations. There is one of these cells per A5-A7 hemineuromere (Veverytsa and Allan, 2012).""}']"
FBbt:00111334	pupal A8-A9 late CCAP neuron	FBgn0039007	CCAP	"['{""annotations"":{""database_cross_reference"":[""FlyBase:FBrf0204350"",""FlyBase:FBrf0217858""]},""value"":""Pupal late CCAP neuron whose soma is located in abdominal neuromeres A8 to A9 (Veverytsa and Allan, 2012). It does not express Bursicon (Zhao et al., 2008; Veverytsa and Allan, 2012). There are three of these cells on each side (Veverytsa and Allan, 2012). It is involved in head eversion during pupal ecdysis (Veverytsa and Allan, 2012).""}']"
FBbt:00111342	larval protocerebral CCAP neuron	FBgn0039007	CCAP	"['{""annotations"":{""database_cross_reference"":[""FlyBase:FBrf0222256"",""FlyBase:FBrf0204350"",""FlyBase:FBrf0201188"",""FlyBase:FBrf0194317""]},""value"":""Larval neuron that expresses CCAP (Crustacean cardioactive peptide) (FBgn0039007) and whose soma is near the protocerebrum. There are two of these neurons in each hemisphere.""}']"
FBbt:00111343	larval CCAP protocerebrum IN-1 neuron	FBgn0039007	CCAP	"['{""annotations"":{""database_cross_reference"":[""FlyBase:FBrf0222256""]},""value"":""Larval neuron that expresses CCAP (Crustacean cardioactive peptide) (FBgn0039007) and whose soma is in the protocerebrum rind. It branches in the ipsilateral dorsomedial protocerebrum with some neurites reaching the dorsolateral protocerebrum and extending to the contralateral dorsomedial protocerebrum. Often, an ipsilateral neurite extends ventrally through the posterior basomedial protocerebrum to terminate in the subesophageal ganglion.""}']"
FBbt:00111344	larval CCAP protocerebrum IN-2 neuron	FBgn0039007	CCAP	"['{""annotations"":{""database_cross_reference"":[""FlyBase:FBrf0222256""]},""value"":""Larval neuron that expresses CCAP (Crustacean cardioactive peptide) (FBgn0039007) and whose soma is in the protocerebrum rind. The primary neurite branches medially in the dorsomedial protocerebrum and projects ventrally through the posterior basomedial protocerebrum forming short neurites in the basomedial protocerebrum. It then projects ventrally, exiting the brain and terminating at a position between the abdominal neuromere A4 to A7. One neurite from the dorsomedial protocerebrum crosses the midline and projects ventrally similar to the ipsilateral neurite.""}']"
FBbt:00111345	larval CCAP subesophageal IN-1 neuron	FBgn0039007	CCAP	"['{""annotations"":{""database_cross_reference"":[""FlyBase:FBrf0222256""]},""value"":""The most anterior of the larval neurons that express CCAP (Crustacean cardioactive peptide) (FBgn0039007) and whose soma is located in the subesophageal ganglion. The primary neurite projects medially, forming extensive arborizations along the midline between the DM and VM fascicles in the subesophageal ganglion.""}']"
FBbt:00111346	larval CCAP subesophageal IN-2 neuron	FBgn0039007	CCAP	"['{""annotations"":{""database_cross_reference"":[""FlyBase:FBrf0222256""]},""value"":""Larval neuron that expresses CCAP (Crustacean cardioactive peptide) (FBgn0039007) and whose soma is located in the subesophageal ganglion. The primary neurite crosses the midline and arborizes close to it, and branches: a long posterior branch follows the VL fascicle until its posterior end and then bend medially; a shorter anterior branch follows the VL fascicle until its anterior end at the border between the subesophageal ganglion and brain, and then bends medially forming small arborizations.""}']"
FBbt:00111347	larval CCAP subesophageal EN-2 neuron	FBgn0039007	CCAP	"['{""annotations"":{""database_cross_reference"":[""FlyBase:FBrf0222256""]},""value"":""Larval neuron that expresses CCAP (Crustacean cardioactive peptide) (FBgn0039007) and whose soma is located in the subesophageal ganglion. The primary neurite extends medially, forming arborizations close to the cell body and between the ipsilateral DM and VM fascicles in the same segment. It then crosses the midline where it projects dorsally and then ventrally, and exits the brain via the maxillary nerve.""}']"
FBbt:00111348	larval CCAP T3 IN thoracic neuron	FBgn0039007	CCAP	"['{""annotations"":{""database_cross_reference"":[""FlyBase:FBrf0222256""]},""value"":""Larval neuron that expresses CCAP (Crustacean cardioactive peptide) (FBgn0039007) and Bursicon (FBgn0038901) of the metathoracic neuromere. The primary neurite extends to the midline and arborizes dorsally between the DM and VM fascicles, up to the segment borders. It then projects ventrolaterally in the contralateral neuropil and branches in a T-shape at the VL fascicle: a long posterior branch follows the VL fascicle until its posterior end and then bend medially; a shorter anterior branch follows the VL fascicle until its anterior end at the border between the subesophageal ganglion and brain, and then bends medially forming small arborizations.""}']"
FBbt:00111349	larval CCAP T3 EN thoracic neuron	FBgn0039007	CCAP	"['{""annotations"":{""database_cross_reference"":[""FlyBase:FBrf0222256"",""FlyBase:FBrf0179185"",""FlyBase:FBrf0201188"",""FlyBase:FBrf0194317""]},""value"":""Larval neuron that expresses CCAP (Crustacean cardioactive peptide) (FBgn0039007) and Bursicon (FBgn0038901) of the metathoracic neuromere. The primary neurite extends to the midline and arborizes dorsally between the DM and VM fascicles, up to the segment borders. It then projects mediodorsally and dorsolaterally until it leaves the central neuropil. It then diverges in the dorsal cortex, projects via the segmental nerve to the periphery and forms type III terminals on body wall ventral longitudinal muscles 1 and 2.""}']"
FBbt:00111350	larval CCAP A1-A4 IN abdominal neuron	FBgn0036713	Mip	"['{""annotations"":{""database_cross_reference"":[""FlyBase:FBrf0222256""]},""value"":""Larval neuron that expresses CCAP (Crustacean cardioactive peptide) (FBgn0039007), Bursicon (FBgn0038901), Partner of Bursicon (FBgn0264810) and Myoinhibiting peptide precursor (FBgn0036713) of the abdominal neuromere. The primary neurite extends to the midline and arborizes dorsally between the DM and VM fascicles, up to the segment borders. It then projects ventrolaterally in the contralateral neuropil and branches in a T-shape at the VL fascicle: a long posterior branch follows the VL fascicle until its posterior end and then bend medially; a shorter anterior branch follows the VL fascicle until its anterior end at the border between the subesophageal ganglion and brain, and then bends medially forming small arborizations.""}']"
FBbt:00111350	larval CCAP A1-A4 IN abdominal neuron	FBgn0038901	Burs	"['{""annotations"":{""database_cross_reference"":[""FlyBase:FBrf0222256""]},""value"":""Larval neuron that expresses CCAP (Crustacean cardioactive peptide) (FBgn0039007), Bursicon (FBgn0038901), Partner of Bursicon (FBgn0264810) and Myoinhibiting peptide precursor (FBgn0036713) of the abdominal neuromere. The primary neurite extends to the midline and arborizes dorsally between the DM and VM fascicles, up to the segment borders. It then projects ventrolaterally in the contralateral neuropil and branches in a T-shape at the VL fascicle: a long posterior branch follows the VL fascicle until its posterior end and then bend medially; a shorter anterior branch follows the VL fascicle until its anterior end at the border between the subesophageal ganglion and brain, and then bends medially forming small arborizations.""}']"
FBbt:00111350	larval CCAP A1-A4 IN abdominal neuron	FBgn0039007	CCAP	"['{""annotations"":{""database_cross_reference"":[""FlyBase:FBrf0222256""]},""value"":""Larval neuron that expresses CCAP (Crustacean cardioactive peptide) (FBgn0039007), Bursicon (FBgn0038901), Partner of Bursicon (FBgn0264810) and Myoinhibiting peptide precursor (FBgn0036713) of the abdominal neuromere. The primary neurite extends to the midline and arborizes dorsally between the DM and VM fascicles, up to the segment borders. It then projects ventrolaterally in the contralateral neuropil and branches in a T-shape at the VL fascicle: a long posterior branch follows the VL fascicle until its posterior end and then bend medially; a shorter anterior branch follows the VL fascicle until its anterior end at the border between the subesophageal ganglion and brain, and then bends medially forming small arborizations.""}']"
FBbt:00111351	larval CCAP A1-A4 EN abdominal neuron	FBgn0036713	Mip	"['{""annotations"":{""database_cross_reference"":[""FlyBase:FBrf0222256"",""FlyBase:FBrf0179185"",""FlyBase:FBrf0201188"",""FlyBase:FBrf0194317""]},""value"":""Larval neuron that expresses CCAP (Crustacean cardioactive peptide) (FBgn0039007), Bursicon (FBgn0038901), Partner of Bursicon (FBgn0264810) and Myoinhibiting peptide precursor (FBgn0036713) of the abdominal neuromere. The primary neurite extends to the midline and arborizes dorsally between the DM and VM fascicles, up to the segment borders. It then projects mediodorsally and dorsolaterally until it leaves the central neuropil. It then diverges in the dorsal cortex, projects via the segmental nerve to the periphery and forms type III terminals on body wall ventral longitudinal muscles 1 and 2.""}']"
FBbt:00111351	larval CCAP A1-A4 EN abdominal neuron	FBgn0038901	Burs	"['{""annotations"":{""database_cross_reference"":[""FlyBase:FBrf0222256"",""FlyBase:FBrf0179185"",""FlyBase:FBrf0201188"",""FlyBase:FBrf0194317""]},""value"":""Larval neuron that expresses CCAP (Crustacean cardioactive peptide) (FBgn0039007), Bursicon (FBgn0038901), Partner of Bursicon (FBgn0264810) and Myoinhibiting peptide precursor (FBgn0036713) of the abdominal neuromere. The primary neurite extends to the midline and arborizes dorsally between the DM and VM fascicles, up to the segment borders. It then projects mediodorsally and dorsolaterally until it leaves the central neuropil. It then diverges in the dorsal cortex, projects via the segmental nerve to the periphery and forms type III terminals on body wall ventral longitudinal muscles 1 and 2.""}']"
FBbt:00111351	larval CCAP A1-A4 EN abdominal neuron	FBgn0039007	CCAP	"['{""annotations"":{""database_cross_reference"":[""FlyBase:FBrf0222256"",""FlyBase:FBrf0179185"",""FlyBase:FBrf0201188"",""FlyBase:FBrf0194317""]},""value"":""Larval neuron that expresses CCAP (Crustacean cardioactive peptide) (FBgn0039007), Bursicon (FBgn0038901), Partner of Bursicon (FBgn0264810) and Myoinhibiting peptide precursor (FBgn0036713) of the abdominal neuromere. The primary neurite extends to the midline and arborizes dorsally between the DM and VM fascicles, up to the segment borders. It then projects mediodorsally and dorsolaterally until it leaves the central neuropil. It then diverges in the dorsal cortex, projects via the segmental nerve to the periphery and forms type III terminals on body wall ventral longitudinal muscles 1 and 2.""}']"
