species,region,cell_type,hemilineage,neurotransmitter_verified,neurotransmitter_verified_source,neurotransmitter_verified_evidence,neurotransmitter_verified_confidence
adult_drosophila_melanogaster,ventral_nerve_cord,IN01A077,01A,acetylcholine,Lacin et al. 2019,EASI-FISH,4
adult_drosophila_melanogaster,ventral_nerve_cord,IN01A078,01A,acetylcholine,Lacin et al. 2019,EASI-FISH,4
adult_drosophila_melanogaster,ventral_nerve_cord,IN01A079,01A,acetylcholine,Lacin et al. 2019,EASI-FISH,4
adult_drosophila_melanogaster,ventral_nerve_cord,IN01A080,01A,acetylcholine,Lacin et al. 2019,EASI-FISH,4
adult_drosophila_melanogaster,ventral_nerve_cord,IN01A081,01A,acetylcholine,Lacin et al. 2019,EASI-FISH,4
adult_drosophila_melanogaster,ventral_nerve_cord,IN01A082,01A,acetylcholine,Lacin et al. 2019,EASI-FISH,4
adult_drosophila_melanogaster,ventral_nerve_cord,IN01A083,01A,acetylcholine,Lacin et al. 2019,EASI-FISH,4
adult_drosophila_melanogaster,ventral_nerve_cord,IN01A084,01A,acetylcholine,Lacin et al. 2019,EASI-FISH,4
adult_drosophila_melanogaster,ventral_nerve_cord,IN01A085,01A,acetylcholine,Lacin et al. 2019,EASI-FISH,4
adult_drosophila_melanogaster,ventral_nerve_cord,IN01A087,01A,acetylcholine,Lacin et al. 2019,EASI-FISH,4
adult_drosophila_melanogaster,ventral_nerve_cord,IN01A088,01A,acetylcholine,Lacin et al. 2019,EASI-FISH,4
adult_drosophila_melanogaster,ventral_nerve_cord,IN01B001,01B,gaba,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN01B002,01B,gaba,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN01B003,01B,gaba,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN01B006,01B,gaba,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN01B007,01B,gaba,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN01B008,01B,gaba,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN01B010,01B,gaba,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN01B012,01B,gaba,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN01B013,01B,gaba,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN01B014,01B,gaba,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN01B015,01B,gaba,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN01B016,01B,gaba,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN01B017,01B,gaba,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN01B019,01B,gaba,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN01B020,01B,gaba,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN01B021,01B,gaba,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN01B022,01B,gaba,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN01B023,01B,gaba,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN01B024,01B,gaba,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN01B025,01B,gaba,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN01B026,01B,gaba,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN01B027,01B,gaba,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN01B028,01B,gaba,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN01B029,01B,gaba,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN01B030,01B,gaba,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN01B031,01B,gaba,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN01B032,01B,gaba,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN01B033,01B,gaba,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN01B034,01B,gaba,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN01B035,01B,gaba,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN01B036,01B,gaba,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN01B037,01B,gaba,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN01B038,01B,gaba,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN01B039,01B,gaba,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN01B040,01B,gaba,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN01B041,01B,gaba,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN01B042,01B,gaba,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN01B043,01B,gaba,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN01B044,01B,gaba,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN01B045,01B,gaba,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN01B046,01B,gaba,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN01B047,01B,gaba,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN01B048,01B,gaba,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN01B049,01B,gaba,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN01B050,01B,gaba,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN01B051,01B,gaba,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN01B052,01B,gaba,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN01B053,01B,gaba,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN01B054,01B,gaba,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN01B055,01B,gaba,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN01B056,01B,gaba,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN01B057,01B,gaba,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN01B058,01B,gaba,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN01B059,01B,gaba,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN01B060,01B,gaba,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN01B061,01B,gaba,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN01B062,01B,gaba,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN01B063,01B,gaba,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN01B064,01B,gaba,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN01B065,01B,gaba,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN01B066,01B,gaba,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN01B067,01B,gaba,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN01B068,01B,gaba,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN01B069,01B,gaba,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN01B070,01B,gaba,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN01B071,01B,gaba,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN01B072,01B,gaba,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN01B073,01B,gaba,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN01B074,01B,gaba,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN01B075,01B,gaba,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN01B077,01B,gaba,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN01B078,01B,gaba,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN01B079,01B,gaba,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN01B080,01B,gaba,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN01B081,01B,gaba,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN01B082,01B,gaba,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN01B083,01B,gaba,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN01B084,01B,gaba,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN01B085,01B,gaba,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN01B086,01B,gaba,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN01B087,01B,gaba,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN01B089,01B,gaba,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN01B090,01B,gaba,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN01B091,01B,gaba,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN01B092,01B,gaba,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN01B093,01B,gaba,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN01B094,01B,gaba,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN01B095,01B,gaba,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN01B096,01B,gaba,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN01B097,01B,gaba,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN01B098,01B,gaba,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN01B099,01B,gaba,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN01B100,01B,gaba,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN01B101,01B,gaba,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN01B102,01B,gaba,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN02A003,02A,glutamate,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN02A004,02A,glutamate,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN02A006,02A,glutamate,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN02A007,02A,glutamate,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN02A008,02A,glutamate,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN02A010,02A,glutamate,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN02A011,02A,glutamate,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN02A012,02A,glutamate,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN02A013,02A,glutamate,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN02A014,02A,glutamate,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN02A018,02A,glutamate,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN02A019,02A,glutamate,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN02A020,02A,glutamate,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN02A021,02A,glutamate,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN02A023,02A,glutamate,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN02A024,02A,glutamate,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN02A026,02A,glutamate,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN02A028,02A,glutamate,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN02A029,02A,glutamate,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN02A030,02A,glutamate,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN02A031,02A,glutamate,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN02A032,02A,glutamate,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN02A033,02A,glutamate,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN02A034,02A,glutamate,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN02A035,02A,glutamate,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN02A036,02A,glutamate,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN02A037,02A,glutamate,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN02A038,02A,glutamate,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN02A039,02A,glutamate,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN02A040,02A,glutamate,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN02A041,02A,glutamate,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN02A042,02A,glutamate,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN02A043,02A,glutamate,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN02A044,02A,glutamate,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN02A045,02A,glutamate,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN02A047,02A,glutamate,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN02A048,02A,glutamate,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN02A049,02A,glutamate,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN02A050,02A,glutamate,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN02A051,02A,glutamate,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN02A052,02A,glutamate,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN02A053,02A,glutamate,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN02A054,02A,glutamate,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN02A055,02A,glutamate,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN02A056,02A,glutamate,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN02A057,02A,glutamate,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN02A058,02A,glutamate,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN02A059,02A,glutamate,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN02A060,02A,glutamate,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN02A061,02A,glutamate,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN02A062,02A,glutamate,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN02A063,02A,glutamate,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN02A064,02A,glutamate,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN02A065,02A,glutamate,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN02A066,02A,glutamate,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN02A067,02A,glutamate,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN03A001,03A,acetylcholine,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN03A003,03A,acetylcholine,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN03A004,03A,acetylcholine,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN03A005,03A,acetylcholine,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN03A006,03A,acetylcholine,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN03A007,03A,acetylcholine,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN03A009,03A,acetylcholine,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN03A010,03A,acetylcholine,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN03A011,03A,acetylcholine,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN03A012,03A,acetylcholine,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN03A013,03A,acetylcholine,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN03A014,03A,acetylcholine,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN03A015,03A,acetylcholine,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN03A016,03A,acetylcholine,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN03A017,03A,acetylcholine,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN03A018,03A,acetylcholine,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN03A019,03A,acetylcholine,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN03A020,03A,acetylcholine,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN03A021,03A,acetylcholine,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN03A022,03A,acetylcholine,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN03A023,03A,acetylcholine,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN03A024,03A,acetylcholine,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN03A025,03A,acetylcholine,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN03A026,03A,acetylcholine,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN03A027,03A,acetylcholine,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN03A028,03A,acetylcholine,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN03A029,03A,acetylcholine,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN03A030,03A,acetylcholine,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN03A031,03A,acetylcholine,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN03A032,03A,acetylcholine,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN03A033,03A,acetylcholine,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN03A034,03A,acetylcholine,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN03A035,03A,acetylcholine,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN03A036,03A,acetylcholine,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN03A037,03A,acetylcholine,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN03A038,03A,acetylcholine,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN03A039,03A,acetylcholine,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN03A040,03A,acetylcholine,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN03A041,03A,acetylcholine,"Lacin et al., 2019",FISH,3
