bodyid,pre,type,species,region,hemilineage,neurotransmitter_verified,neurotransmitter_verified_source,neurotransmitter_verified_evidence,neurotransmitter_verified_confidence
394755632,132,KCab-c,adult_drosophila_melanogaster,central_brain,MBp3,acetylcholine,Barnstedt et al. 2016,"immuno, RNAi",5
394755632,132,KCab-c,adult_drosophila_melanogaster,central_brain,MBp4,acetylcholine,Barnstedt et al. 2016,"immuno, RNAi",5
394755645,138,KCab-c,adult_drosophila_melanogaster,central_brain,MBp1,acetylcholine,Aso et al. 2019,scRNA-seq,3
394755645,138,KCab-c,adult_drosophila_melanogaster,central_brain,MBp2,acetylcholine,Aso et al. 2019,scRNA-seq,3
394755645,138,KCab-c,adult_drosophila_melanogaster,central_brain,MBp3,acetylcholine,Aso et al. 2019,scRNA-seq,3
394755645,138,KCab-c,adult_drosophila_melanogaster,central_brain,MBp4,acetylcholine,Aso et al. 2019,scRNA-seq,3
394755645,138,KCab-c,adult_drosophila_melanogaster,central_brain,MBp1,acetylcholine,Barnstedt et al. 2016,"immuno, RNAi",5
394755645,138,KCab-c,adult_drosophila_melanogaster,central_brain,MBp2,acetylcholine,Barnstedt et al. 2016,"immuno, RNAi",5
394755645,138,KCab-c,adult_drosophila_melanogaster,central_brain,MBp3,acetylcholine,Barnstedt et al. 2016,"immuno, RNAi",5
394755645,138,KCab-c,adult_drosophila_melanogaster,central_brain,MBp4,acetylcholine,Barnstedt et al. 2016,"immuno, RNAi",5
394755742,146,KCab-c,adult_drosophila_melanogaster,central_brain,MBp1,acetylcholine,Aso et al. 2019,scRNA-seq,3
394755742,146,KCab-c,adult_drosophila_melanogaster,central_brain,MBp2,acetylcholine,Aso et al. 2019,scRNA-seq,3
394755742,146,KCab-c,adult_drosophila_melanogaster,central_brain,MBp3,acetylcholine,Aso et al. 2019,scRNA-seq,3
394755742,146,KCab-c,adult_drosophila_melanogaster,central_brain,MBp4,acetylcholine,Aso et al. 2019,scRNA-seq,3
394755742,146,KCab-c,adult_drosophila_melanogaster,central_brain,MBp1,acetylcholine,Barnstedt et al. 2016,"immuno, RNAi",5
394755742,146,KCab-c,adult_drosophila_melanogaster,central_brain,MBp2,acetylcholine,Barnstedt et al. 2016,"immuno, RNAi",5
394755742,146,KCab-c,adult_drosophila_melanogaster,central_brain,MBp3,acetylcholine,Barnstedt et al. 2016,"immuno, RNAi",5
394755742,146,KCab-c,adult_drosophila_melanogaster,central_brain,MBp4,acetylcholine,Barnstedt et al. 2016,"immuno, RNAi",5
394755782,156,KCab-c,adult_drosophila_melanogaster,central_brain,MBp1,acetylcholine,Aso et al. 2019,scRNA-seq,3
394755782,156,KCab-c,adult_drosophila_melanogaster,central_brain,MBp2,acetylcholine,Aso et al. 2019,scRNA-seq,3
394755782,156,KCab-c,adult_drosophila_melanogaster,central_brain,MBp3,acetylcholine,Aso et al. 2019,scRNA-seq,3
394755782,156,KCab-c,adult_drosophila_melanogaster,central_brain,MBp4,acetylcholine,Aso et al. 2019,scRNA-seq,3
394755782,156,KCab-c,adult_drosophila_melanogaster,central_brain,MBp1,acetylcholine,Barnstedt et al. 2016,"immuno, RNAi",5
394755782,156,KCab-c,adult_drosophila_melanogaster,central_brain,MBp2,acetylcholine,Barnstedt et al. 2016,"immuno, RNAi",5
394755782,156,KCab-c,adult_drosophila_melanogaster,central_brain,MBp3,acetylcholine,Barnstedt et al. 2016,"immuno, RNAi",5
394755782,156,KCab-c,adult_drosophila_melanogaster,central_brain,MBp4,acetylcholine,Barnstedt et al. 2016,"immuno, RNAi",5
394759626,167,KCab-c,adult_drosophila_melanogaster,central_brain,MBp1,acetylcholine,Aso et al. 2019,scRNA-seq,3
394759626,167,KCab-c,adult_drosophila_melanogaster,central_brain,MBp2,acetylcholine,Aso et al. 2019,scRNA-seq,3
394759626,167,KCab-c,adult_drosophila_melanogaster,central_brain,MBp3,acetylcholine,Aso et al. 2019,scRNA-seq,3
394759626,167,KCab-c,adult_drosophila_melanogaster,central_brain,MBp4,acetylcholine,Aso et al. 2019,scRNA-seq,3
394759626,167,KCab-c,adult_drosophila_melanogaster,central_brain,MBp1,acetylcholine,Barnstedt et al. 2016,"immuno, RNAi",5
394759626,167,KCab-c,adult_drosophila_melanogaster,central_brain,MBp2,acetylcholine,Barnstedt et al. 2016,"immuno, RNAi",5
394759626,167,KCab-c,adult_drosophila_melanogaster,central_brain,MBp3,acetylcholine,Barnstedt et al. 2016,"immuno, RNAi",5
394759626,167,KCab-c,adult_drosophila_melanogaster,central_brain,MBp4,acetylcholine,Barnstedt et al. 2016,"immuno, RNAi",5
425445301,196,KCab-c,adult_drosophila_melanogaster,central_brain,MBp1,acetylcholine,Aso et al. 2019,scRNA-seq,3
425445301,196,KCab-c,adult_drosophila_melanogaster,central_brain,MBp2,acetylcholine,Aso et al. 2019,scRNA-seq,3
425445301,196,KCab-c,adult_drosophila_melanogaster,central_brain,MBp3,acetylcholine,Aso et al. 2019,scRNA-seq,3
425445301,196,KCab-c,adult_drosophila_melanogaster,central_brain,MBp4,acetylcholine,Aso et al. 2019,scRNA-seq,3
425445301,196,KCab-c,adult_drosophila_melanogaster,central_brain,MBp1,acetylcholine,Barnstedt et al. 2016,"immuno, RNAi",5
425445301,196,KCab-c,adult_drosophila_melanogaster,central_brain,MBp2,acetylcholine,Barnstedt et al. 2016,"immuno, RNAi",5
425445301,196,KCab-c,adult_drosophila_melanogaster,central_brain,MBp3,acetylcholine,Barnstedt et al. 2016,"immuno, RNAi",5
425445301,196,KCab-c,adult_drosophila_melanogaster,central_brain,MBp4,acetylcholine,Barnstedt et al. 2016,"immuno, RNAi",5
477262101,148,KCab-c,adult_drosophila_melanogaster,central_brain,MBp1,acetylcholine,Aso et al. 2019,scRNA-seq,3
477262101,148,KCab-c,adult_drosophila_melanogaster,central_brain,MBp2,acetylcholine,Aso et al. 2019,scRNA-seq,3
477262101,148,KCab-c,adult_drosophila_melanogaster,central_brain,MBp3,acetylcholine,Aso et al. 2019,scRNA-seq,3
477262101,148,KCab-c,adult_drosophila_melanogaster,central_brain,MBp4,acetylcholine,Aso et al. 2019,scRNA-seq,3
477262101,148,KCab-c,adult_drosophila_melanogaster,central_brain,MBp1,acetylcholine,Barnstedt et al. 2016,"immuno, RNAi",5
477262101,148,KCab-c,adult_drosophila_melanogaster,central_brain,MBp2,acetylcholine,Barnstedt et al. 2016,"immuno, RNAi",5
477262101,148,KCab-c,adult_drosophila_melanogaster,central_brain,MBp3,acetylcholine,Barnstedt et al. 2016,"immuno, RNAi",5
477262101,148,KCab-c,adult_drosophila_melanogaster,central_brain,MBp4,acetylcholine,Barnstedt et al. 2016,"immuno, RNAi",5
507243409,180,KCab-c,adult_drosophila_melanogaster,central_brain,MBp1,acetylcholine,Aso et al. 2019,scRNA-seq,3
507243409,180,KCab-c,adult_drosophila_melanogaster,central_brain,MBp2,acetylcholine,Aso et al. 2019,scRNA-seq,3
507243409,180,KCab-c,adult_drosophila_melanogaster,central_brain,MBp3,acetylcholine,Aso et al. 2019,scRNA-seq,3
507243409,180,KCab-c,adult_drosophila_melanogaster,central_brain,MBp4,acetylcholine,Aso et al. 2019,scRNA-seq,3
507243409,180,KCab-c,adult_drosophila_melanogaster,central_brain,MBp1,acetylcholine,Barnstedt et al. 2016,"immuno, RNAi",5
507243409,180,KCab-c,adult_drosophila_melanogaster,central_brain,MBp2,acetylcholine,Barnstedt et al. 2016,"immuno, RNAi",5
507243409,180,KCab-c,adult_drosophila_melanogaster,central_brain,MBp3,acetylcholine,Barnstedt et al. 2016,"immuno, RNAi",5
507243409,180,KCab-c,adult_drosophila_melanogaster,central_brain,MBp4,acetylcholine,Barnstedt et al. 2016,"immuno, RNAi",5
508292573,151,KCab-c,adult_drosophila_melanogaster,central_brain,MBp1,acetylcholine,Aso et al. 2019,scRNA-seq,3
508292573,151,KCab-c,adult_drosophila_melanogaster,central_brain,MBp2,acetylcholine,Aso et al. 2019,scRNA-seq,3
508292573,151,KCab-c,adult_drosophila_melanogaster,central_brain,MBp3,acetylcholine,Aso et al. 2019,scRNA-seq,3
508292573,151,KCab-c,adult_drosophila_melanogaster,central_brain,MBp4,acetylcholine,Aso et al. 2019,scRNA-seq,3
508292573,151,KCab-c,adult_drosophila_melanogaster,central_brain,MBp1,acetylcholine,Barnstedt et al. 2016,"immuno, RNAi",5
508292573,151,KCab-c,adult_drosophila_melanogaster,central_brain,MBp2,acetylcholine,Barnstedt et al. 2016,"immuno, RNAi",5
508292573,151,KCab-c,adult_drosophila_melanogaster,central_brain,MBp3,acetylcholine,Barnstedt et al. 2016,"immuno, RNAi",5
508292573,151,KCab-c,adult_drosophila_melanogaster,central_brain,MBp4,acetylcholine,Barnstedt et al. 2016,"immuno, RNAi",5
537945877,195,KCab-c,adult_drosophila_melanogaster,central_brain,MBp1,acetylcholine,Aso et al. 2019,scRNA-seq,3
537945877,195,KCab-c,adult_drosophila_melanogaster,central_brain,MBp2,acetylcholine,Aso et al. 2019,scRNA-seq,3
537945877,195,KCab-c,adult_drosophila_melanogaster,central_brain,MBp3,acetylcholine,Aso et al. 2019,scRNA-seq,3
537945877,195,KCab-c,adult_drosophila_melanogaster,central_brain,MBp4,acetylcholine,Aso et al. 2019,scRNA-seq,3
537945877,195,KCab-c,adult_drosophila_melanogaster,central_brain,MBp1,acetylcholine,Barnstedt et al. 2016,"immuno, RNAi",5
537945877,195,KCab-c,adult_drosophila_melanogaster,central_brain,MBp2,acetylcholine,Barnstedt et al. 2016,"immuno, RNAi",5
537945877,195,KCab-c,adult_drosophila_melanogaster,central_brain,MBp3,acetylcholine,Barnstedt et al. 2016,"immuno, RNAi",5
537945877,195,KCab-c,adult_drosophila_melanogaster,central_brain,MBp4,acetylcholine,Barnstedt et al. 2016,"immuno, RNAi",5
538653955,190,KCab-c,adult_drosophila_melanogaster,central_brain,MBp1,acetylcholine,Aso et al. 2019,scRNA-seq,3
538653955,190,KCab-c,adult_drosophila_melanogaster,central_brain,MBp2,acetylcholine,Aso et al. 2019,scRNA-seq,3
538653955,190,KCab-c,adult_drosophila_melanogaster,central_brain,MBp3,acetylcholine,Aso et al. 2019,scRNA-seq,3
538653955,190,KCab-c,adult_drosophila_melanogaster,central_brain,MBp4,acetylcholine,Aso et al. 2019,scRNA-seq,3
538653955,190,KCab-c,adult_drosophila_melanogaster,central_brain,MBp1,acetylcholine,Barnstedt et al. 2016,"immuno, RNAi",5
538653955,190,KCab-c,adult_drosophila_melanogaster,central_brain,MBp2,acetylcholine,Barnstedt et al. 2016,"immuno, RNAi",5
538653955,190,KCab-c,adult_drosophila_melanogaster,central_brain,MBp3,acetylcholine,Barnstedt et al. 2016,"immuno, RNAi",5
538653955,190,KCab-c,adult_drosophila_melanogaster,central_brain,MBp4,acetylcholine,Barnstedt et al. 2016,"immuno, RNAi",5
569334986,172,KCab-c,adult_drosophila_melanogaster,central_brain,MBp1,acetylcholine,Aso et al. 2019,scRNA-seq,3
569334986,172,KCab-c,adult_drosophila_melanogaster,central_brain,MBp2,acetylcholine,Aso et al. 2019,scRNA-seq,3
569334986,172,KCab-c,adult_drosophila_melanogaster,central_brain,MBp3,acetylcholine,Aso et al. 2019,scRNA-seq,3
569334986,172,KCab-c,adult_drosophila_melanogaster,central_brain,MBp4,acetylcholine,Aso et al. 2019,scRNA-seq,3
569334986,172,KCab-c,adult_drosophila_melanogaster,central_brain,MBp1,acetylcholine,Barnstedt et al. 2016,"immuno, RNAi",5
569334986,172,KCab-c,adult_drosophila_melanogaster,central_brain,MBp2,acetylcholine,Barnstedt et al. 2016,"immuno, RNAi",5
569334986,172,KCab-c,adult_drosophila_melanogaster,central_brain,MBp3,acetylcholine,Barnstedt et al. 2016,"immuno, RNAi",5
569334986,172,KCab-c,adult_drosophila_melanogaster,central_brain,MBp4,acetylcholine,Barnstedt et al. 2016,"immuno, RNAi",5
630373425,172,KCab-c,adult_drosophila_melanogaster,central_brain,MBp1,acetylcholine,Aso et al. 2019,scRNA-seq,3
630373425,172,KCab-c,adult_drosophila_melanogaster,central_brain,MBp2,acetylcholine,Aso et al. 2019,scRNA-seq,3
630373425,172,KCab-c,adult_drosophila_melanogaster,central_brain,MBp3,acetylcholine,Aso et al. 2019,scRNA-seq,3
630373425,172,KCab-c,adult_drosophila_melanogaster,central_brain,MBp4,acetylcholine,Aso et al. 2019,scRNA-seq,3
630373425,172,KCab-c,adult_drosophila_melanogaster,central_brain,MBp1,acetylcholine,Barnstedt et al. 2016,"immuno, RNAi",5
630373425,172,KCab-c,adult_drosophila_melanogaster,central_brain,MBp2,acetylcholine,Barnstedt et al. 2016,"immuno, RNAi",5
630373425,172,KCab-c,adult_drosophila_melanogaster,central_brain,MBp3,acetylcholine,Barnstedt et al. 2016,"immuno, RNAi",5
630373425,172,KCab-c,adult_drosophila_melanogaster,central_brain,MBp4,acetylcholine,Barnstedt et al. 2016,"immuno, RNAi",5
660730340,173,KCab-c,adult_drosophila_melanogaster,central_brain,MBp1,acetylcholine,Aso et al. 2019,scRNA-seq,3
660730340,173,KCab-c,adult_drosophila_melanogaster,central_brain,MBp2,acetylcholine,Aso et al. 2019,scRNA-seq,3
660730340,173,KCab-c,adult_drosophila_melanogaster,central_brain,MBp3,acetylcholine,Aso et al. 2019,scRNA-seq,3
660730340,173,KCab-c,adult_drosophila_melanogaster,central_brain,MBp4,acetylcholine,Aso et al. 2019,scRNA-seq,3
660730340,173,KCab-c,adult_drosophila_melanogaster,central_brain,MBp1,acetylcholine,Barnstedt et al. 2016,"immuno, RNAi",5
660730340,173,KCab-c,adult_drosophila_melanogaster,central_brain,MBp2,acetylcholine,Barnstedt et al. 2016,"immuno, RNAi",5
660730340,173,KCab-c,adult_drosophila_melanogaster,central_brain,MBp3,acetylcholine,Barnstedt et al. 2016,"immuno, RNAi",5
660730340,173,KCab-c,adult_drosophila_melanogaster,central_brain,MBp4,acetylcholine,Barnstedt et al. 2016,"immuno, RNAi",5
661076014,161,KCab-c,adult_drosophila_melanogaster,central_brain,MBp1,acetylcholine,Aso et al. 2019,scRNA-seq,3
661076014,161,KCab-c,adult_drosophila_melanogaster,central_brain,MBp2,acetylcholine,Aso et al. 2019,scRNA-seq,3
661076014,161,KCab-c,adult_drosophila_melanogaster,central_brain,MBp3,acetylcholine,Aso et al. 2019,scRNA-seq,3
661076014,161,KCab-c,adult_drosophila_melanogaster,central_brain,MBp4,acetylcholine,Aso et al. 2019,scRNA-seq,3
661076014,161,KCab-c,adult_drosophila_melanogaster,central_brain,MBp1,acetylcholine,Barnstedt et al. 2016,"immuno, RNAi",5
661076014,161,KCab-c,adult_drosophila_melanogaster,central_brain,MBp2,acetylcholine,Barnstedt et al. 2016,"immuno, RNAi",5
661076014,161,KCab-c,adult_drosophila_melanogaster,central_brain,MBp3,acetylcholine,Barnstedt et al. 2016,"immuno, RNAi",5
661076014,161,KCab-c,adult_drosophila_melanogaster,central_brain,MBp4,acetylcholine,Barnstedt et al. 2016,"immuno, RNAi",5
662103124,166,KCab-c,adult_drosophila_melanogaster,central_brain,MBp1,acetylcholine,Aso et al. 2019,scRNA-seq,3
662103124,166,KCab-c,adult_drosophila_melanogaster,central_brain,MBp2,acetylcholine,Aso et al. 2019,scRNA-seq,3
662103124,166,KCab-c,adult_drosophila_melanogaster,central_brain,MBp3,acetylcholine,Aso et al. 2019,scRNA-seq,3
662103124,166,KCab-c,adult_drosophila_melanogaster,central_brain,MBp4,acetylcholine,Aso et al. 2019,scRNA-seq,3
662103124,166,KCab-c,adult_drosophila_melanogaster,central_brain,MBp1,acetylcholine,Barnstedt et al. 2016,"immuno, RNAi",5
662103124,166,KCab-c,adult_drosophila_melanogaster,central_brain,MBp2,acetylcholine,Barnstedt et al. 2016,"immuno, RNAi",5
662103124,166,KCab-c,adult_drosophila_melanogaster,central_brain,MBp3,acetylcholine,Barnstedt et al. 2016,"immuno, RNAi",5
662103124,166,KCab-c,adult_drosophila_melanogaster,central_brain,MBp4,acetylcholine,Barnstedt et al. 2016,"immuno, RNAi",5
662414157,182,KCab-c,adult_drosophila_melanogaster,central_brain,MBp1,acetylcholine,Aso et al. 2019,scRNA-seq,3
662414157,182,KCab-c,adult_drosophila_melanogaster,central_brain,MBp2,acetylcholine,Aso et al. 2019,scRNA-seq,3
662414157,182,KCab-c,adult_drosophila_melanogaster,central_brain,MBp3,acetylcholine,Aso et al. 2019,scRNA-seq,3
662414157,182,KCab-c,adult_drosophila_melanogaster,central_brain,MBp4,acetylcholine,Aso et al. 2019,scRNA-seq,3
662414157,182,KCab-c,adult_drosophila_melanogaster,central_brain,MBp1,acetylcholine,Barnstedt et al. 2016,"immuno, RNAi",5
662414157,182,KCab-c,adult_drosophila_melanogaster,central_brain,MBp2,acetylcholine,Barnstedt et al. 2016,"immuno, RNAi",5
662414157,182,KCab-c,adult_drosophila_melanogaster,central_brain,MBp3,acetylcholine,Barnstedt et al. 2016,"immuno, RNAi",5
662414157,182,KCab-c,adult_drosophila_melanogaster,central_brain,MBp4,acetylcholine,Barnstedt et al. 2016,"immuno, RNAi",5
692792746,130,KCab-c,adult_drosophila_melanogaster,central_brain,MBp1,acetylcholine,Aso et al. 2019,scRNA-seq,3
692792746,130,KCab-c,adult_drosophila_melanogaster,central_brain,MBp2,acetylcholine,Aso et al. 2019,scRNA-seq,3
692792746,130,KCab-c,adult_drosophila_melanogaster,central_brain,MBp3,acetylcholine,Aso et al. 2019,scRNA-seq,3
692792746,130,KCab-c,adult_drosophila_melanogaster,central_brain,MBp4,acetylcholine,Aso et al. 2019,scRNA-seq,3
692792746,130,KCab-c,adult_drosophila_melanogaster,central_brain,MBp1,acetylcholine,Barnstedt et al. 2016,"immuno, RNAi",5
692792746,130,KCab-c,adult_drosophila_melanogaster,central_brain,MBp2,acetylcholine,Barnstedt et al. 2016,"immuno, RNAi",5
692792746,130,KCab-c,adult_drosophila_melanogaster,central_brain,MBp3,acetylcholine,Barnstedt et al. 2016,"immuno, RNAi",5
692792746,130,KCab-c,adult_drosophila_melanogaster,central_brain,MBp4,acetylcholine,Barnstedt et al. 2016,"immuno, RNAi",5
693116396,136,KCab-c,adult_drosophila_melanogaster,central_brain,MBp1,acetylcholine,Aso et al. 2019,scRNA-seq,3
693116396,136,KCab-c,adult_drosophila_melanogaster,central_brain,MBp2,acetylcholine,Aso et al. 2019,scRNA-seq,3
693116396,136,KCab-c,adult_drosophila_melanogaster,central_brain,MBp3,acetylcholine,Aso et al. 2019,scRNA-seq,3
693116396,136,KCab-c,adult_drosophila_melanogaster,central_brain,MBp4,acetylcholine,Aso et al. 2019,scRNA-seq,3
693116396,136,KCab-c,adult_drosophila_melanogaster,central_brain,MBp1,acetylcholine,Barnstedt et al. 2016,"immuno, RNAi",5
693116396,136,KCab-c,adult_drosophila_melanogaster,central_brain,MBp2,acetylcholine,Barnstedt et al. 2016,"immuno, RNAi",5
693116396,136,KCab-c,adult_drosophila_melanogaster,central_brain,MBp3,acetylcholine,Barnstedt et al. 2016,"immuno, RNAi",5
693116396,136,KCab-c,adult_drosophila_melanogaster,central_brain,MBp4,acetylcholine,Barnstedt et al. 2016,"immuno, RNAi",5
693448777,170,KCab-c,adult_drosophila_melanogaster,central_brain,MBp1,acetylcholine,Aso et al. 2019,scRNA-seq,3
693448777,170,KCab-c,adult_drosophila_melanogaster,central_brain,MBp2,acetylcholine,Aso et al. 2019,scRNA-seq,3
693448777,170,KCab-c,adult_drosophila_melanogaster,central_brain,MBp3,acetylcholine,Aso et al. 2019,scRNA-seq,3
693448777,170,KCab-c,adult_drosophila_melanogaster,central_brain,MBp4,acetylcholine,Aso et al. 2019,scRNA-seq,3
693448777,170,KCab-c,adult_drosophila_melanogaster,central_brain,MBp1,acetylcholine,Barnstedt et al. 2016,"immuno, RNAi",5
693448777,170,KCab-c,adult_drosophila_melanogaster,central_brain,MBp2,acetylcholine,Barnstedt et al. 2016,"immuno, RNAi",5
693448777,170,KCab-c,adult_drosophila_melanogaster,central_brain,MBp3,acetylcholine,Barnstedt et al. 2016,"immuno, RNAi",5
693448777,170,KCab-c,adult_drosophila_melanogaster,central_brain,MBp4,acetylcholine,Barnstedt et al. 2016,"immuno, RNAi",5
693453332,175,KCab-c,adult_drosophila_melanogaster,central_brain,MBp1,acetylcholine,Aso et al. 2019,scRNA-seq,3
693453332,175,KCab-c,adult_drosophila_melanogaster,central_brain,MBp2,acetylcholine,Aso et al. 2019,scRNA-seq,3
693453332,175,KCab-c,adult_drosophila_melanogaster,central_brain,MBp3,acetylcholine,Aso et al. 2019,scRNA-seq,3
693453332,175,KCab-c,adult_drosophila_melanogaster,central_brain,MBp4,acetylcholine,Aso et al. 2019,scRNA-seq,3
693453332,175,KCab-c,adult_drosophila_melanogaster,central_brain,MBp1,acetylcholine,Barnstedt et al. 2016,"immuno, RNAi",5
693453332,175,KCab-c,adult_drosophila_melanogaster,central_brain,MBp2,acetylcholine,Barnstedt et al. 2016,"immuno, RNAi",5
693453332,175,KCab-c,adult_drosophila_melanogaster,central_brain,MBp3,acetylcholine,Barnstedt et al. 2016,"immuno, RNAi",5
693453332,175,KCab-c,adult_drosophila_melanogaster,central_brain,MBp4,acetylcholine,Barnstedt et al. 2016,"immuno, RNAi",5
705091769,161,KCab-c,adult_drosophila_melanogaster,central_brain,MBp1,acetylcholine,Aso et al. 2019,scRNA-seq,3
705091769,161,KCab-c,adult_drosophila_melanogaster,central_brain,MBp2,acetylcholine,Aso et al. 2019,scRNA-seq,3
705091769,161,KCab-c,adult_drosophila_melanogaster,central_brain,MBp3,acetylcholine,Aso et al. 2019,scRNA-seq,3
705091769,161,KCab-c,adult_drosophila_melanogaster,central_brain,MBp4,acetylcholine,Aso et al. 2019,scRNA-seq,3
705091769,161,KCab-c,adult_drosophila_melanogaster,central_brain,MBp1,acetylcholine,Barnstedt et al. 2016,"immuno, RNAi",5
705091769,161,KCab-c,adult_drosophila_melanogaster,central_brain,MBp2,acetylcholine,Barnstedt et al. 2016,"immuno, RNAi",5
705091769,161,KCab-c,adult_drosophila_melanogaster,central_brain,MBp3,acetylcholine,Barnstedt et al. 2016,"immuno, RNAi",5
705091769,161,KCab-c,adult_drosophila_melanogaster,central_brain,MBp4,acetylcholine,Barnstedt et al. 2016,"immuno, RNAi",5
705091939,163,KCab-c,adult_drosophila_melanogaster,central_brain,MBp1,acetylcholine,Aso et al. 2019,scRNA-seq,3
