species,region,cell_type,hemilineage,known_nt,known_nt_source,known_nt_evidence,known_nt_confidence
adult_drosophila_melanogaster,midbrain,ORN_VC3,NA,acetylcholine,"Carlsson et al., 2010",immuno,5
adult_drosophila_melanogaster,midbrain,ORN_VC3,NA,acetylcholine,Yasuyama et al. 1999,immuno,5
adult_drosophila_melanogaster,midbrain,ORN_VC4,NA,acetylcholine,"Carlsson et al., 2010",immuno,5
adult_drosophila_melanogaster,midbrain,ORN_VC4,NA,acetylcholine,Yasuyama et al. 1999,immuno,5
adult_drosophila_melanogaster,midbrain,ORN_VC5,NA,acetylcholine,"Carlsson et al., 2010",immuno,5
adult_drosophila_melanogaster,midbrain,ORN_VC5,NA,acetylcholine,Yasuyama et al. 1999,immuno,5
adult_drosophila_melanogaster,midbrain,ORN_VL1,NA,acetylcholine,"Carlsson et al., 2010",immuno,5
adult_drosophila_melanogaster,midbrain,ORN_VL1,NA,acetylcholine,Yasuyama et al. 1999,immuno,5
adult_drosophila_melanogaster,midbrain,ORN_VL2a,NA,acetylcholine,"Carlsson et al., 2010",immuno,5
adult_drosophila_melanogaster,midbrain,ORN_VL2a,NA,acetylcholine,Yasuyama et al. 1999,immuno,5
adult_drosophila_melanogaster,midbrain,ORN_VL2p,NA,acetylcholine,"Carlsson et al., 2010",immuno,5
adult_drosophila_melanogaster,midbrain,ORN_VL2p,NA,acetylcholine,Yasuyama et al. 1999,immuno,5
adult_drosophila_melanogaster,midbrain,ORN_VM1,NA,acetylcholine,"Carlsson et al., 2010",immuno,5
adult_drosophila_melanogaster,midbrain,ORN_VM1,NA,acetylcholine,Yasuyama et al. 1999,immuno,5
adult_drosophila_melanogaster,midbrain,ORN_VM2,NA,acetylcholine,"Carlsson et al., 2010",immuno,5
adult_drosophila_melanogaster,midbrain,ORN_VM2,NA,acetylcholine,Yasuyama et al. 1999,immuno,5
adult_drosophila_melanogaster,midbrain,ORN_VM3,NA,acetylcholine,"Carlsson et al., 2010",immuno,5
adult_drosophila_melanogaster,midbrain,ORN_VM3,NA,acetylcholine,Yasuyama et al. 1999,immuno,5
adult_drosophila_melanogaster,midbrain,ORN_VM4,NA,acetylcholine,"Carlsson et al., 2010",immuno,5
adult_drosophila_melanogaster,midbrain,ORN_VM4,NA,acetylcholine,Yasuyama et al. 1999,immuno,5
adult_drosophila_melanogaster,midbrain,ORN_VM5d,NA,acetylcholine,"Carlsson et al., 2010",immuno,5
adult_drosophila_melanogaster,midbrain,ORN_VM5d,NA,acetylcholine,Yasuyama et al. 1999,immuno,5
adult_drosophila_melanogaster,midbrain,ORN_VM5v,NA,acetylcholine,"Carlsson et al., 2010",immuno,5
adult_drosophila_melanogaster,midbrain,ORN_VM5v,NA,acetylcholine,Yasuyama et al. 1999,immuno,5
adult_drosophila_melanogaster,midbrain,ORN_VM6l,NA,acetylcholine,"Carlsson et al., 2010",immuno,5
adult_drosophila_melanogaster,midbrain,ORN_VM6l,NA,acetylcholine,Yasuyama et al. 1999,immuno,5
adult_drosophila_melanogaster,midbrain,ORN_VM6m,NA,acetylcholine,"Carlsson et al., 2010",immuno,5
adult_drosophila_melanogaster,midbrain,ORN_VM6m,NA,acetylcholine,Yasuyama et al. 1999,immuno,5
adult_drosophila_melanogaster,midbrain,ORN_VM6v,NA,acetylcholine,"Carlsson et al., 2010",immuno,5
adult_drosophila_melanogaster,midbrain,ORN_VM6v,NA,acetylcholine,Yasuyama et al. 1999,immuno,5
adult_drosophila_melanogaster,midbrain,ORN_VM7d,NA,acetylcholine,"Carlsson et al., 2010",immuno,5
adult_drosophila_melanogaster,midbrain,ORN_VM7d,NA,acetylcholine,Yasuyama et al. 1999,immuno,5
adult_drosophila_melanogaster,midbrain,ORN_VM7v,NA,acetylcholine,"Carlsson et al., 2010",immuno,5
adult_drosophila_melanogaster,midbrain,ORN_VM7v,NA,acetylcholine,Yasuyama et al. 1999,immuno,5
adult_drosophila_melanogaster,midbrain,P1-9,PBp1,"glutamate, acetylcholine-negative, gaba-negative, dopamine-negative, serotonin-negative, octopamine-negative",Janelia,EASI-FISH,4
adult_drosophila_melanogaster,midbrain,P1-9,PBp1,octopamine,"Busch et al., 2009",immuno,5
adult_drosophila_melanogaster,midbrain,P6-8P9,PBp1,"glutamate, acetylcholine-negative, gaba-negative",Janelia,EASI-FISH,4
adult_drosophila_melanogaster,midbrain,PAL01,putative_primary,dopamine,"Chiang et al., 2011",MCFO,3
adult_drosophila_melanogaster,midbrain,PAL02,putative_primary,dopamine,"Chiang et al., 2011",MCFO,3
adult_drosophila_melanogaster,midbrain,PAL03,putative_primary,dopamine,"Chiang et al., 2011",MCFO,3
adult_drosophila_melanogaster,midbrain,PAM01,CREa1_dorsal,dopamine,Mao & Davis 2009,immuno,5
adult_drosophila_melanogaster,midbrain,PAM01,CREa2_medial,dopamine,Mao & Davis 2009,immuno,5
adult_drosophila_melanogaster,midbrain,PAM01,CREa1_dorsal,"dopamine, nitric oxide",Aso et al. 2019,scRNA-seq,3
adult_drosophila_melanogaster,midbrain,PAM01,CREa2_medial,"dopamine, nitric oxide",Aso et al. 2019,scRNA-seq,3
adult_drosophila_melanogaster,midbrain,PAM02,CREa2_medial,dopamine,Aso et al. 2019,scRNA-seq,3
adult_drosophila_melanogaster,midbrain,PAM02,CREa1_dorsal,dopamine,Aso et al. 2019,scRNA-seq,3
adult_drosophila_melanogaster,midbrain,PAM02,CREa2_medial,dopamine,Mao & Davis 2009,immuno,5
adult_drosophila_melanogaster,midbrain,PAM02,CREa1_dorsal,dopamine,Mao & Davis 2009,immuno,5
adult_drosophila_melanogaster,midbrain,PAM03,CREa2_medial,dopamine,Mao & Davis 2009,immuno,5
adult_drosophila_melanogaster,midbrain,PAM03,CREa1_dorsal,dopamine,Mao & Davis 2009,immuno,5
adult_drosophila_melanogaster,midbrain,PAM04,CREa1_dorsal,dopamine,Mao & Davis 2009,immuno,5
adult_drosophila_melanogaster,midbrain,PAM04,CREa2_medial,dopamine,Mao & Davis 2009,immuno,5
adult_drosophila_melanogaster,midbrain,PAM05,CREa2_medial,dopamine,Mao & Davis 2009,immuno,5
adult_drosophila_melanogaster,midbrain,PAM05,CREa1_dorsal,dopamine,Mao & Davis 2009,immuno,5
adult_drosophila_melanogaster,midbrain,PAM05,CREa2_medial,"dopamine, nitric oxide",Aso et al. 2019,scRNA-seq,3
adult_drosophila_melanogaster,midbrain,PAM05,CREa1_dorsal,"dopamine, nitric oxide",Aso et al. 2019,scRNA-seq,3
adult_drosophila_melanogaster,midbrain,PAM06,CREa2_medial,dopamine,Mao & Davis 2009,immuno,5
adult_drosophila_melanogaster,midbrain,PAM06,CREa1_dorsal,dopamine,Mao & Davis 2009,immuno,5
adult_drosophila_melanogaster,midbrain,PAM07,CREa2_medial,dopamine,Aso et al. 2019,scRNA-seq,3
adult_drosophila_melanogaster,midbrain,PAM07,CREa1_dorsal,dopamine,Aso et al. 2019,scRNA-seq,3
adult_drosophila_melanogaster,midbrain,PAM07,CREa2_medial,dopamine,Mao & Davis 2009,immuno,5
adult_drosophila_melanogaster,midbrain,PAM07,CREa1_dorsal,dopamine,Mao & Davis 2009,immuno,5
adult_drosophila_melanogaster,midbrain,PAM08,CREa2_medial,dopamine,Mao & Davis 2009,immuno,5
adult_drosophila_melanogaster,midbrain,PAM08,CREa1_dorsal,dopamine,Mao & Davis 2009,immuno,5
adult_drosophila_melanogaster,midbrain,PAM09,CREa2_medial,dopamine,Mao & Davis 2009,immuno,5
adult_drosophila_melanogaster,midbrain,PAM09,CREa1_dorsal,dopamine,Mao & Davis 2009,immuno,5
adult_drosophila_melanogaster,midbrain,PAM10,CREa1_dorsal,dopamine,Aso et al. 2019,scRNA-seq,3
adult_drosophila_melanogaster,midbrain,PAM10,CREa2_medial,dopamine,Aso et al. 2019,scRNA-seq,3
adult_drosophila_melanogaster,midbrain,PAM10,CREa1_dorsal,dopamine,Mao & Davis 2009,immuno,5
adult_drosophila_melanogaster,midbrain,PAM10,CREa2_medial,dopamine,Mao & Davis 2009,immuno,5
adult_drosophila_melanogaster,midbrain,PAM11,CREa2_medial,dopamine,Aso et al. 2019,scRNA-seq,3
adult_drosophila_melanogaster,midbrain,PAM11,CREa2_medial,dopamine,Mao & Davis 2009,immuno,5
adult_drosophila_melanogaster,midbrain,PAM11,CREa1_dorsal,dopamine,Mao & Davis 2009,immuno,5
adult_drosophila_melanogaster,midbrain,PAM12,CREa1_dorsal,dopamine,Aso et al. 2019,scRNA-seq,3
adult_drosophila_melanogaster,midbrain,PAM12,CREa2_medial,dopamine,Aso et al. 2019,scRNA-seq,3
adult_drosophila_melanogaster,midbrain,PAM12,CREa1_dorsal,dopamine,Mao & Davis 2009,immuno,5
adult_drosophila_melanogaster,midbrain,PAM12,CREa2_medial,dopamine,Mao & Davis 2009,immuno,5
adult_drosophila_melanogaster,midbrain,PAM13,CREa1_dorsal,dopamine,Mao & Davis 2009,immuno,5
adult_drosophila_melanogaster,midbrain,PAM13,CREa2_medial,dopamine,Mao & Davis 2009,immuno,5
adult_drosophila_melanogaster,midbrain,PAM14,CREa1_dorsal,dopamine,Mao & Davis 2009,immuno,5
adult_drosophila_melanogaster,midbrain,PAM14,CREa2_medial,dopamine,Mao & Davis 2009,immuno,5
adult_drosophila_melanogaster,midbrain,PAM15,CREa2_medial,dopamine,Mao & Davis 2009,immuno,5
adult_drosophila_melanogaster,midbrain,PEG,DM2_CX_d1,acetylcholine,Turner-Evans et al. 2020,scRNA-seq,3
adult_drosophila_melanogaster,midbrain,PEG,DM3_CX_d1,acetylcholine,Turner-Evans et al. 2020,scRNA-seq,3
adult_drosophila_melanogaster,midbrain,PEG,DM1_CX_d2,acetylcholine,Turner-Evans et al. 2020,scRNA-seq,3
adult_drosophila_melanogaster,midbrain,PEG,DM3_CX_d2,acetylcholine,Turner-Evans et al. 2020,scRNA-seq,3
adult_drosophila_melanogaster,midbrain,PEG,DM4_CX_d1,acetylcholine,Turner-Evans et al. 2020,scRNA-seq,3
adult_drosophila_melanogaster,midbrain,PEG,DM4_CX_d3,acetylcholine,Turner-Evans et al. 2020,scRNA-seq,3
adult_drosophila_melanogaster,midbrain,PEG,DM4_CX_d2,acetylcholine,Turner-Evans et al. 2020,scRNA-seq,3
adult_drosophila_melanogaster,midbrain,PEG,DM2_CX_d2,acetylcholine,Turner-Evans et al. 2020,scRNA-seq,3
adult_drosophila_melanogaster,midbrain,PEG,DM2_CX_d1,"acetylcholine, gaba-negative, glutamate-negative, dopamine-negative, serotonin-negative, tyramine-negative, octopamine-negative",Janelia,EASI-FISH,4
adult_drosophila_melanogaster,midbrain,PEG,DM3_CX_d1,"acetylcholine, gaba-negative, glutamate-negative, dopamine-negative, serotonin-negative, tyramine-negative, octopamine-negative",Janelia,EASI-FISH,4
adult_drosophila_melanogaster,midbrain,PEG,DM1_CX_d2,"acetylcholine, gaba-negative, glutamate-negative, dopamine-negative, serotonin-negative, tyramine-negative, octopamine-negative",Janelia,EASI-FISH,4
adult_drosophila_melanogaster,midbrain,PEG,DM3_CX_d2,"acetylcholine, gaba-negative, glutamate-negative, dopamine-negative, serotonin-negative, tyramine-negative, octopamine-negative",Janelia,EASI-FISH,4
adult_drosophila_melanogaster,midbrain,PEG,DM4_CX_d1,"acetylcholine, gaba-negative, glutamate-negative, dopamine-negative, serotonin-negative, tyramine-negative, octopamine-negative",Janelia,EASI-FISH,4
adult_drosophila_melanogaster,midbrain,PEG,DM4_CX_d3,"acetylcholine, gaba-negative, glutamate-negative, dopamine-negative, serotonin-negative, tyramine-negative, octopamine-negative",Janelia,EASI-FISH,4
adult_drosophila_melanogaster,midbrain,PEG,DM4_CX_d2,"acetylcholine, gaba-negative, glutamate-negative, dopamine-negative, serotonin-negative, tyramine-negative, octopamine-negative",Janelia,EASI-FISH,4
adult_drosophila_melanogaster,midbrain,PEG,DM2_CX_d2,"acetylcholine, gaba-negative, glutamate-negative, dopamine-negative, serotonin-negative, tyramine-negative, octopamine-negative",Janelia,EASI-FISH,4
adult_drosophila_melanogaster,midbrain,PEN_a(PEN1),DM1_CX_p,acetylcholine,Turner-Evans et al. 2020,scRNA-seq,3
adult_drosophila_melanogaster,midbrain,PEN_a(PEN1),DM3_CX_v,acetylcholine,Turner-Evans et al. 2020,scRNA-seq,3
adult_drosophila_melanogaster,midbrain,PEN_a(PEN1),DM4_CX_v,acetylcholine,Turner-Evans et al. 2020,scRNA-seq,3
adult_drosophila_melanogaster,midbrain,PEN_a(PEN1),DM2_CX_v,acetylcholine,Turner-Evans et al. 2020,scRNA-seq,3
adult_drosophila_melanogaster,midbrain,PEN_a(PEN1),DM4_CX_p,acetylcholine,Turner-Evans et al. 2020,scRNA-seq,3
adult_drosophila_melanogaster,midbrain,PEN_a(PEN1),DM3_CX_p,acetylcholine,Turner-Evans et al. 2020,scRNA-seq,3
adult_drosophila_melanogaster,midbrain,PEN_a(PEN1),DM1_CX_v,acetylcholine,Turner-Evans et al. 2020,scRNA-seq,3
adult_drosophila_melanogaster,midbrain,PEN_a(PEN1),DM1_CX_p,"acetylcholine, gaba-negative, glutamate-negative, dopamine-negative, serotonin-negative, tyramine-negative, octopamine-negative",Janelia,EASI-FISH,4
adult_drosophila_melanogaster,midbrain,PEN_a(PEN1),DM3_CX_v,"acetylcholine, gaba-negative, glutamate-negative, dopamine-negative, serotonin-negative, tyramine-negative, octopamine-negative",Janelia,EASI-FISH,4
adult_drosophila_melanogaster,midbrain,PEN_a(PEN1),DM4_CX_v,"acetylcholine, gaba-negative, glutamate-negative, dopamine-negative, serotonin-negative, tyramine-negative, octopamine-negative",Janelia,EASI-FISH,4
adult_drosophila_melanogaster,midbrain,PEN_a(PEN1),DM2_CX_v,"acetylcholine, gaba-negative, glutamate-negative, dopamine-negative, serotonin-negative, tyramine-negative, octopamine-negative",Janelia,EASI-FISH,4
adult_drosophila_melanogaster,midbrain,PEN_a(PEN1),DM4_CX_p,"acetylcholine, gaba-negative, glutamate-negative, dopamine-negative, serotonin-negative, tyramine-negative, octopamine-negative",Janelia,EASI-FISH,4
adult_drosophila_melanogaster,midbrain,PEN_a(PEN1),DM3_CX_p,"acetylcholine, gaba-negative, glutamate-negative, dopamine-negative, serotonin-negative, tyramine-negative, octopamine-negative",Janelia,EASI-FISH,4
adult_drosophila_melanogaster,midbrain,PEN_a(PEN1),DM1_CX_v,"acetylcholine, gaba-negative, glutamate-negative, dopamine-negative, serotonin-negative, tyramine-negative, octopamine-negative",Janelia,EASI-FISH,4
adult_drosophila_melanogaster,midbrain,PEN_b(PEN2),DM2_CX_v,acetylcholine,Turner-Evans et al. 2020,scRNA-seq,3
adult_drosophila_melanogaster,midbrain,PEN_b(PEN2),DM1_CX_p,acetylcholine,Turner-Evans et al. 2020,scRNA-seq,3
adult_drosophila_melanogaster,midbrain,PEN_b(PEN2),DM3_CX_p,acetylcholine,Turner-Evans et al. 2020,scRNA-seq,3
adult_drosophila_melanogaster,midbrain,PEN_b(PEN2),DM4_CX_v,acetylcholine,Turner-Evans et al. 2020,scRNA-seq,3
adult_drosophila_melanogaster,midbrain,PEN_b(PEN2),DM1_CX_v,acetylcholine,Turner-Evans et al. 2020,scRNA-seq,3
adult_drosophila_melanogaster,midbrain,PEN_b(PEN2),DM3_CX_v,acetylcholine,Turner-Evans et al. 2020,scRNA-seq,3
adult_drosophila_melanogaster,midbrain,PEN_b(PEN2),DM4_CX_p,acetylcholine,Turner-Evans et al. 2020,scRNA-seq,3
adult_drosophila_melanogaster,midbrain,PEN_b(PEN2),DM2_CX_v,"acetylcholine, gaba-negative, glutamate-negative, dopamine-negative, serotonin-negative, tyramine-negative, octopamine-negative",Janelia,EASI-FISH,4
adult_drosophila_melanogaster,midbrain,PEN_b(PEN2),DM1_CX_p,"acetylcholine, gaba-negative, glutamate-negative, dopamine-negative, serotonin-negative, tyramine-negative, octopamine-negative",Janelia,EASI-FISH,4
adult_drosophila_melanogaster,midbrain,PEN_b(PEN2),DM3_CX_p,"acetylcholine, gaba-negative, glutamate-negative, dopamine-negative, serotonin-negative, tyramine-negative, octopamine-negative",Janelia,EASI-FISH,4
adult_drosophila_melanogaster,midbrain,PEN_b(PEN2),DM4_CX_v,"acetylcholine, gaba-negative, glutamate-negative, dopamine-negative, serotonin-negative, tyramine-negative, octopamine-negative",Janelia,EASI-FISH,4
adult_drosophila_melanogaster,midbrain,PEN_b(PEN2),DM1_CX_v,"acetylcholine, gaba-negative, glutamate-negative, dopamine-negative, serotonin-negative, tyramine-negative, octopamine-negative",Janelia,EASI-FISH,4
adult_drosophila_melanogaster,midbrain,PEN_b(PEN2),DM3_CX_v,"acetylcholine, gaba-negative, glutamate-negative, dopamine-negative, serotonin-negative, tyramine-negative, octopamine-negative",Janelia,EASI-FISH,4
adult_drosophila_melanogaster,midbrain,PEN_b(PEN2),DM4_CX_p,"acetylcholine, gaba-negative, glutamate-negative, dopamine-negative, serotonin-negative, tyramine-negative, octopamine-negative",Janelia,EASI-FISH,4
adult_drosophila_melanogaster,midbrain,PFGs,DM4_CX_d2,"tyramine, acetylcholine-negative, gaba-negative, glutamate-negative, dopamine-negative, serotonin-negative, octopamine-negative",Janelia,EASI-FISH,4
adult_drosophila_melanogaster,midbrain,PFGs,DM3_CX_d1,"tyramine, acetylcholine-negative, gaba-negative, glutamate-negative, dopamine-negative, serotonin-negative, octopamine-negative",Janelia,EASI-FISH,4
adult_drosophila_melanogaster,midbrain,PFGs,DM3_CX_d2,"tyramine, acetylcholine-negative, gaba-negative, glutamate-negative, dopamine-negative, serotonin-negative, octopamine-negative",Janelia,EASI-FISH,4
adult_drosophila_melanogaster,midbrain,PFGs,DM1_CX_d2,"tyramine, acetylcholine-negative, gaba-negative, glutamate-negative, dopamine-negative, serotonin-negative, octopamine-negative",Janelia,EASI-FISH,4
adult_drosophila_melanogaster,midbrain,PFGs,DM2_CX_d2,"tyramine, acetylcholine-negative, gaba-negative, glutamate-negative, dopamine-negative, serotonin-negative, octopamine-negative",Janelia,EASI-FISH,4
adult_drosophila_melanogaster,midbrain,PFGs,DM2_CX_d1,"tyramine, acetylcholine-negative, gaba-negative, glutamate-negative, dopamine-negative, serotonin-negative, octopamine-negative",Janelia,EASI-FISH,4
adult_drosophila_melanogaster,midbrain,PFGs,DM4_CX_d3,"tyramine, acetylcholine-negative, gaba-negative, glutamate-negative, dopamine-negative, serotonin-negative, octopamine-negative",Janelia,EASI-FISH,4
adult_drosophila_melanogaster,midbrain,PFGs,DM4_CX_d1,"tyramine, acetylcholine-negative, gaba-negative, glutamate-negative, dopamine-negative, serotonin-negative, octopamine-negative",Janelia,EASI-FISH,4
adult_drosophila_melanogaster,midbrain,PFL1,DM2_CX_d2,"acetylcholine, gaba-negative, glutamate-negative, dopamine-negative, serotonin-negative, tyramine-negative, octopamine-negative",Janelia,EASI-FISH,4
adult_drosophila_melanogaster,midbrain,PFL1,DM1_CX_d2,"acetylcholine, gaba-negative, glutamate-negative, dopamine-negative, serotonin-negative, tyramine-negative, octopamine-negative",Janelia,EASI-FISH,4
adult_drosophila_melanogaster,midbrain,PFL1,DM3_CX_d2,"acetylcholine, gaba-negative, glutamate-negative, dopamine-negative, serotonin-negative, tyramine-negative, octopamine-negative",Janelia,EASI-FISH,4
adult_drosophila_melanogaster,midbrain,PFL1,DM4_CX_d1,"acetylcholine, gaba-negative, glutamate-negative, dopamine-negative, serotonin-negative, tyramine-negative, octopamine-negative",Janelia,EASI-FISH,4
adult_drosophila_melanogaster,midbrain,PFL1,DM4_CX_d2,"acetylcholine, gaba-negative, glutamate-negative, dopamine-negative, serotonin-negative, tyramine-negative, octopamine-negative",Janelia,EASI-FISH,4
adult_drosophila_melanogaster,midbrain,PFL2,DM4_CX_d2,"tyramine, acetylcholine-negative, gaba-negative, glutamate-negative, dopamine-negative, serotonin-negative, octopamine-negative",Janelia,EASI-FISH,4
adult_drosophila_melanogaster,midbrain,PFL2,DM1_CX_d2,"tyramine, acetylcholine-negative, gaba-negative, glutamate-negative, dopamine-negative, serotonin-negative, octopamine-negative",Janelia,EASI-FISH,4
adult_drosophila_melanogaster,midbrain,PFL2,DM2_CX_d2,"tyramine, acetylcholine-negative, gaba-negative, glutamate-negative, dopamine-negative, serotonin-negative, octopamine-negative",Janelia,EASI-FISH,4
adult_drosophila_melanogaster,midbrain,PFL2,DM3_CX_d1,"tyramine, acetylcholine-negative, gaba-negative, glutamate-negative, dopamine-negative, serotonin-negative, octopamine-negative",Janelia,EASI-FISH,4
adult_drosophila_melanogaster,midbrain,PFL2,DM4_CX_d1,"tyramine, acetylcholine-negative, gaba-negative, glutamate-negative, dopamine-negative, serotonin-negative, octopamine-negative",Janelia,EASI-FISH,4
adult_drosophila_melanogaster,midbrain,PFNd,DM1_CX_v,"acetylcholine, gaba-negative, glutamate-negative",Janelia,EASI-FISH,4
adult_drosophila_melanogaster,midbrain,PFNd,DM2_CX_v,"acetylcholine, gaba-negative, glutamate-negative",Janelia,EASI-FISH,4
adult_drosophila_melanogaster,midbrain,PFNd,DM4_CX_v,"acetylcholine, gaba-negative, glutamate-negative",Janelia,EASI-FISH,4
adult_drosophila_melanogaster,midbrain,PFNd,DM4_CX_p,"acetylcholine, gaba-negative, glutamate-negative",Janelia,EASI-FISH,4
adult_drosophila_melanogaster,midbrain,PFNd,DM3_CX_p,"acetylcholine, gaba-negative, glutamate-negative",Janelia,EASI-FISH,4
adult_drosophila_melanogaster,midbrain,PFNd,DM3_CX_v,"acetylcholine, gaba-negative, glutamate-negative",Janelia,EASI-FISH,4
adult_drosophila_melanogaster,midbrain,PFNd,DM2_CX_p,"acetylcholine, gaba-negative, glutamate-negative",Janelia,EASI-FISH,4
adult_drosophila_melanogaster,midbrain,PFNd,DM1_CX_p,"acetylcholine, gaba-negative, glutamate-negative",Janelia,EASI-FISH,4
adult_drosophila_melanogaster,midbrain,"PFNm,PFNp",DM3_CX_p,"acetylcholine, gaba-negative, glutamate-negative, dopamine-negative, tyramine-negative, octopamine-negative",Janelia,EASI-FISH,4
adult_drosophila_melanogaster,midbrain,"PFNm,PFNp",DM4_CX_p,"acetylcholine, gaba-negative, glutamate-negative, dopamine-negative, tyramine-negative, octopamine-negative",Janelia,EASI-FISH,4
adult_drosophila_melanogaster,midbrain,"PFNm,PFNp",DM3_CX_v,"acetylcholine, gaba-negative, glutamate-negative, dopamine-negative, tyramine-negative, octopamine-negative",Janelia,EASI-FISH,4
adult_drosophila_melanogaster,midbrain,"PFNm,PFNp",DM2_CX_v,"acetylcholine, gaba-negative, glutamate-negative, dopamine-negative, tyramine-negative, octopamine-negative",Janelia,EASI-FISH,4
